source_root,source_path,organized_path,media_type,extension,size_bytes,dimensions,duration_seconds,category,include_recommendation,quality_rating,target_page,target_section,notes,web_copy
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2618.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2618.HEIC,image,.heic,1192990,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2618.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2619.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2619.HEIC,image,.heic,1189990,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2619.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2620.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2620.HEIC,image,.heic,1223233,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2620.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2621.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2621.HEIC,image,.heic,1279981,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2621.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2622.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2622.HEIC,image,.heic,1980586,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2622.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2623.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2623.HEIC,image,.heic,1377898,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2623.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2624.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2624.HEIC,image,.heic,1484910,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2624.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2625.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2625.HEIC,image,.heic,1189243,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2625.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2626.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2626.HEIC,image,.heic,1179277,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2626.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2627.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2627.HEIC,image,.heic,1721430,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2627.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2628.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2628.HEIC,image,.heic,1300432,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2628.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2629.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2629.HEIC,image,.heic,1132590,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2629.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2630.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2630.HEIC,image,.heic,903986,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2630.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2631.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2631.HEIC,image,.heic,2055000,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2631.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2632.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2632.HEIC,image,.heic,932081,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2632.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2633.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2633.HEIC,image,.heic,913827,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2633.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2634.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2634.HEIC,image,.heic,1123131,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2634.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2635.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2635.HEIC,image,.heic,785269,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2635.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2636.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2636.HEIC,image,.heic,1167050,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2636.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2637.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2637.HEIC,image,.heic,967352,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2637.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2638.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2638.HEIC,image,.heic,929350,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2638.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2639.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2639.HEIC,image,.heic,795797,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2639.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2640.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2640.HEIC,image,.heic,806626,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2640.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2641.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2641.HEIC,image,.heic,971287,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2641.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2642.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2642.HEIC,image,.heic,581773,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2642.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Media for Inventory - 3932 Frederick\IMG_2643.HEIC",website-media-filebase\99-review-needed\center-social-impact-3932-heic\shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2643.HEIC,image,.heic,1324941,,,Center for Social Impact / 3932 Frederick,Review-needed,Unknown,Center for Social Impact / Brick Campaign,Building inventory gallery,HEIC needs visual review/conversion before web use.,media-library/99-review-needed/center-social-impact-3932-heic/shared-Johnny-Martin-Jr.-CEO---Media-for-Inventory---3932-Frederick-IMG_2643.jpg
